"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.3654041,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-0.2916849,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-1.907904,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.3526492,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.6411657,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.7011146,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.5464245,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.4619903,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-0.7276762,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.1289754,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.004293642,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,1.143133,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.3629417,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.5921414,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.5497624,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-0.3593738,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,-0.02121588,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.9602224,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-0.0599029,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.04311387,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-0.6895247,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.1989797,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.1742896,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.9226552,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.4565876,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.04472318,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-1.078075,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.1345202,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.117547,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.8260564,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.9014254,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.2617262,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.7173542,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.1428512,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.2439478,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.924952,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-0.1093231,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-0.4490222,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-1.278139,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.2445751,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.3623339,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.008596,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.1945844,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-0.117546,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.6201455,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.05560533,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.9705437,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.169386,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-0.07232573,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.975575,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-0.1183871,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.3834103,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.3021148,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-0.00618914,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.4611195,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.8974688,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.04559066,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.1501735,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.5253361,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.1635668,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.2125977,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.009223768,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.589242,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.9700231,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,1.180206,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.4712174,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.4760374,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,-0.7536533,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.4542159,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.8341438,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,1.839423,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.3055895,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,1.1943,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.3828211,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.8072069,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,3.029606,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.1775654,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.8260768,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.851989,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.254836,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.2536686,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,-0.695597,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.3360792,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,-0.1201464,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,0.1503636,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,-0.210193,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,0.9437575,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,0.3685537,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2023-04","Apr-2023","PC","Percentage","0","Units",,,0.5958006,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","M","Monthly","2023-05","May-2023","PC","Percentage","0","Units",,,-0.04831221,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.628383,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.3127377,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.103809,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.075173,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.008491,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.504722,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.9067971,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.514421,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.4917486,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.509497,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.732168,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.445667,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.1448705,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.066667,,
"DEU","Germany","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,6.872574,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,2.986217,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,2.900763,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,3.277439,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,3.348554,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,3.566009,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,3.785011,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,4.07855,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,4.072398,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,3.770739,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,3.458647,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,2.696629,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,2.240478,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,1.635688,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,1.632048,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,1.180812,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,1.178203,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,0.8791209,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,0.5105762,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,0,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,0.1449275,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,0.2180233,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,0.2906977,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,0.6564552,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,1.022644,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,1.316752,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,1.167883,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,1.38585,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,1.528384,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,1.379811,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,1.306241,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,1.669086,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,1.591896,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,1.595359,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,1.73913,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,1.73913,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,1.879971,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,2.149892,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,2.378788,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,2.486475,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,2.620215,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,2.646848,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,2.746991,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,2.679657,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,2.758974,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,2.979015,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,3.35641,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,3.256838,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,3.287296,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,3.162055,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,3.251231,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,3.336605,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,3.320313,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,3.219512,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,3.31384,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,3.109815,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,3.197675,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,3.197675,,
"ITA","Italy","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,2.601156,,
